cutting_line_id,plate_id,seq_no
L6,P003342,100
L6,P003879,101
L6,P001720,102
L6,P007665,103
L6,P008728,104
L6,P002033,105
L6,P007273,106
L6,P008533,107
L6,P003938,108
L6,P008091,109
L6,P008140,110
L6,P000752,111
L6,P003166,112
L6,P005659,113
L6,P009788,114
L6,P001745,115
L6,P008895,116
L6,P005357,117
L6,P001596,118
L6,P001019,119
L6,P002028,120
L6,P007016,121
L6,P001688,122
L6,P009541,123
L6,P006635,124
L6,P004469,125
L6,P000166,126
L6,P005442,127
L6,P006113,128
L6,P005754,129
L6,P002351,130
L6,P004386,131
L6,P007489,132
L6,P003133,133
L6,P000235,134
L6,P002491,135
L6,P005991,136
L6,P001804,137
L6,P002661,138
L6,P001580,139
L6,P006760,140
L6,P001551,141
L6,P002835,142
L6,P009461,143
L6,P000445,144
L6,P001208,145
L6,P000399,146
L6,P005931,147
L6,P000086,148
L6,P004258,149
L6,P009837,150
L6,P009521,151
L6,P004680,152
L6,P003402,153
L6,P009270,154
L6,P006875,155
L6,P008321,156
L6,P004507,157
L6,P001728,158
L6,P007574,159
L6,P005506,160
L6,P009731,161
L6,P001250,162
L6,P004095,163
L6,P009976,164
L6,P007815,165
L6,P003878,166
L6,P008242,167
L6,P004060,168
L6,P002464,169
L6,P001080,170
L6,P004474,171
L6,P007246,172
L6,P005427,173
L6,P003284,174
L6,P003072,175
L6,P001214,176
L6,P006520,177
L6,P005397,178
L6,P003422,179
L6,P008181,180
L6,P006726,181
L6,P003779,182
L6,P000758,183
L6,P002799,184
L6,P004389,185
L6,P000149,186
L6,P003412,187
L6,P003066,188
L6,P009247,189
L6,P004679,190
L6,P002329,191
L6,P007178,192
L6,P002784,193
L6,P002285,194
L6,P008099,195
L6,P001708,196
L6,P000111,197
L6,P005215,198
L6,P007519,199
L6,P004636,200
L6,P001920,201
L6,P002279,202
L6,P004087,203
L6,P009035,204
L6,P006221,205
L6,P005859,206
L6,P005512,207
L6,P001366,208
L6,P004317,209
L6,P000358,210
L6,P003247,211
L6,P009181,212
L6,P009220,213
L6,P006769,214
L6,P005175,215
L6,P009128,216
L6,P003773,217
L6,P002390,218
L6,P006439,219
L6,P006341,220
L6,P008949,221
L6,P003518,222
L6,P000702,223
L6,P007856,224
L6,P002934,225
L6,P005098,226
L6,P006056,227
L6,P000159,228
L6,P009615,229
L6,P002582,230
L6,P004478,231
L6,P005728,232
L6,P002518,233
L6,P005386,234
L6,P004409,235
L6,P001140,236
L6,P001659,237
L6,P008653,238
L6,P009047,239
L6,P002920,240
L6,P000119,241
L6,P001757,242
L6,P002453,243
L6,P004905,244
L6,P007052,245
L6,P005279,246
L6,P006748,247
L6,P006212,248
L6,P002205,249
L6,P002537,250
L6,P003249,251
L6,P008972,252
L6,P000503,253
L6,P008665,254
L6,P000063,255
L6,P009390,256
L6,P001467,257
L6,P001234,258
L6,P003787,259
L6,P007894,260
L6,P009887,261
L6,P005283,262
L6,P001354,263
L6,P007461,264
L6,P003826,265
L6,P008349,266
L6,P007124,267
L6,P005298,268
L6,P005334,269
L6,P004544,270
L6,P007314,271
L6,P007192,272
L6,P008255,273
L6,P005102,274
L6,P006391,275
L6,P002975,276
L6,P006119,277
L6,P003261,278
L6,P004414,279
L6,P003057,280
L6,P004438,281
L6,P005356,282
L6,P006318,283
L6,P000693,284
L6,P004437,285
L6,P001640,286
L6,P005106,287
L6,P007365,288
L6,P004703,289
L6,P008615,290
L6,P001301,291
L6,P002343,292
L6,P006870,293
L6,P004562,294
L6,P002683,295
L6,P008293,296
L6,P001433,297
L6,P004075,298
L6,P006026,299
L6,P008317,300
L6,P006743,301
L6,P002798,302
L6,P001575,303
L6,P005551,304
L6,P000684,305
L6,P004810,306
L6,P002851,307
L6,P004023,308
L6,P005761,309
L6,P003807,310
L6,P005450,311
L6,P004358,312
L6,P004502,313
L6,P007304,314
L6,P002001,315
L6,P001444,316
L6,P008303,317
L6,P001280,318
L6,P005667,319
L6,P009737,320
L6,P007015,321
L6,P004894,322
L6,P009412,323
L6,P007101,324
L6,P006737,325
L6,P007762,326
L6,P001418,327
L6,P002603,328
L6,P006544,329
L6,P003325,330
L6,P002875,331
L6,P005819,332
L6,P008538,333
L6,P008196,334
L6,P000521,335
L6,P007500,336
L6,P007869,337
L6,P005908,338
L6,P006202,339
L6,P008971,340
L6,P008007,341
L6,P006371,342
L6,P000446,343
L6,P003985,344
L6,P005878,345
L6,P001671,346
L6,P000152,347
L6,P005861,348
L6,P006141,349
L6,P001359,350
L6,P000286,351
L6,P008742,352
L6,P009876,353
L6,P007376,354
L6,P006664,355
L6,P007546,356
L6,P004711,357
L6,P009010,358
L6,P008799,359
L6,P008442,360
L6,P000744,361
L6,P007933,362
L6,P008074,363
L6,P002429,364
L6,P008384,365
L6,P009815,366
L6,P003893,367
L6,P009378,368
L6,P002954,369
L6,P001607,370
L6,P004766,371
L6,P004116,372
L6,P000490,373
L6,P001028,374
L6,P006837,375
L6,P006276,376
L6,P009508,377
L6,P002058,378
L6,P003853,379
L6,P003597,380
L6,P004908,381
L6,P003671,382
L6,P001304,383
L6,P002321,384
L6,P003760,385
L6,P007533,386
L6,P004460,387
L6,P007834,388
L6,P001683,389
L6,P003877,390
L6,P008786,391
L6,P007743,392
L6,P006592,393
L6,P001322,394
L6,P004872,395
L6,P004098,396
L6,P002371,397
L6,P001631,398
L6,P002234,399
L6,P000001,400
L6,P001388,401
L6,P003201,402
L6,P004482,403
L6,P004954,404
L6,P007158,405
L6,P004411,406
L6,P001414,407
L6,P004015,408
L6,P006916,409
L6,P006046,410
L6,P006334,411
L6,P006034,412
L6,P009860,413
L6,P001302,414
L6,P006730,415
L6,P001496,416
L6,P004265,417
L6,P002559,418
L6,P008346,419
L6,P008851,420
L6,P006844,421
L6,P006282,422
L6,P008842,423
L6,P006867,424
L6,P005775,425
L6,P005598,426
L6,P004970,427
L6,P002928,428
L6,P000093,429
L6,P001809,430
L6,P004382,431
L6,P002905,432
L6,P008378,433
L6,P000755,434
L6,P003828,435
L6,P003788,436
L6,P009293,437
L6,P002474,438
L6,P001000,439
L6,P000804,440
L6,P006338,441
L6,P003435,442
L6,P005237,443
L6,P002955,444
L6,P007075,445
L6,P000956,446
L6,P009924,447
L6,P005295,448
L6,P000520,449
L6,P004969,450
L6,P008602,451
L6,P009510,452
L6,P002910,453
L6,P001262,454
L6,P006939,455
L6,P000092,456
L6,P002403,457
L6,P001527,458
L6,P006660,459
L6,P006883,460
L6,P007071,461
L6,P008399,462
L6,P001013,463
L6,P008476,464
L6,P002832,465
L6,P001780,466
L6,P009818,467
L6,P007675,468
L6,P006301,469
L6,P001695,470
L6,P004090,471
L6,P003939,472
L6,P004550,473
L6,P003904,474
L6,P000008,475
L6,P005108,476
L6,P005815,477
L6,P009433,478
L6,P007564,479
L6,P007492,480
L6,P006943,481
L6,P008514,482
L6,P008326,483
L6,P003495,484
L6,P001691,485
L6,P003340,486
L6,P004214,487
L6,P005468,488
L6,P009759,489
L6,P006074,490
L6,P003520,491
L6,P002103,492
L6,P009100,493
L6,P000754,494
L6,P008098,495
L6,P004295,496
L6,P005557,497
L6,P009966,498
L6,P008748,499
L6,P000088,500
L6,P004775,501
L6,P008964,502
L6,P007265,503
L6,P002738,504
L6,P005112,505
L6,P003326,506
L6,P006860,507
L6,P005660,508
L6,P006359,509
L6,P003038,510
L6,P000572,511
L6,P000638,512
L6,P008819,513
L6,P009620,514
L6,P007169,515
L6,P004178,516
L6,P009852,517
L6,P006043,518
L6,P002387,519
L6,P007521,520
L6,P007443,521
L6,P005223,522
L6,P007081,523
L6,P009994,524
L6,P004012,525
L6,P003780,526
L6,P006838,527
L6,P009482,528
L6,P009185,529
L6,P009696,530
L6,P009988,531
L6,P000535,532
L6,P004884,533
L6,P002000,534
L6,P009075,535
L6,P009942,536
L6,P005891,537
L6,P002075,538
L6,P009793,539
L6,P004316,540
L6,P001398,541
L6,P003996,542
L6,P006039,543
L6,P005589,544
L6,P001360,545
L6,P006993,546
L6,P006972,547
L6,P007332,548
L6,P002300,549
L6,P006761,550
L6,P009810,551
L6,P006734,552
L6,P005477,553
L6,P000917,554
L6,P006652,555
L6,P006183,556
L6,P004473,557
L6,P004450,558
L6,P008130,559
L6,P007076,560
L6,P002766,561
L6,P004612,562
L6,P000410,563
L6,P005990,564
L6,P009240,565
L6,P000329,566
L6,P001016,567
L6,P004297,568
L6,P008810,569
L6,P009517,570
L6,P005335,571
L6,P003646,572
L6,P004645,573
L6,P005719,574
L6,P008588,575
L6,P001056,576
L6,P009647,577
L6,P002696,578
L6,P009802,579
L6,P005092,580
L6,P005207,581
L6,P007189,582
L6,P006444,583
L6,P006033,584
L6,P003983,585
L6,P000216,586
L6,P005681,587
L6,P008987,588
L6,P003585,589
L6,P001415,590
L6,P004198,591
L6,P008133,592
L6,P003285,593
L6,P006745,594
L6,P002259,595
L6,P003508,596
L6,P008543,597
L6,P002144,598
L6,P005320,599
L6,P004916,600
L6,P000032,601
L6,P009309,602
L6,P007386,603
L6,P002505,604
L6,P007432,605
L6,P009758,606
L6,P002771,607
L6,P003549,608
L6,P003639,609
L6,P008171,610
L6,P007114,611
L6,P009593,612
L6,P001329,613
L6,P008603,614
L6,P000729,615
L6,P000184,616
L6,P001314,617
L6,P005441,618
L6,P007702,619
L6,P005260,620
L6,P005943,621
L6,P001336,622
L6,P007896,623
L6,P002216,624
L6,P009871,625
L6,P004576,626
L6,P006432,627
L6,P009200,628
L6,P005746,629
L6,P004013,630
L6,P001519,631
L6,P003458,632
L6,P007166,633
L6,P000738,634
L6,P003018,635
L6,P006200,636
L6,P009167,637
L6,P005778,638
L6,P009801,639
L6,P007610,640
L6,P007049,641
L6,P002638,642
L6,P008896,643
L6,P006457,644
L6,P000660,645
L6,P002691,646
L6,P008026,647
L6,P008947,648
L6,P008942,649
L6,P005414,650
L6,P006998,651
L6,P002563,652
L6,P009726,653
L6,P007216,654
L6,P008570,655
L6,P004616,656
L6,P001476,657
L6,P002109,658
L6,P003845,659
L6,P008423,660
L6,P008151,661
L6,P009338,662
L6,P006573,663
L6,P003237,664
L6,P007796,665
L6,P002106,666
L6,P007406,667
L6,P009115,668
L6,P007360,669
L6,P000199,670
L6,P001044,671
L6,P003407,672
L6,P005952,673
L6,P005731,674
L6,P003791,675
L6,P008108,676
L6,P006796,677
L6,P006248,678
L6,P000309,679
L6,P003255,680
L6,P006859,681
L6,P009188,682
L6,P003380,683
L6,P007140,684
L6,P003021,685
L6,P008069,686
L6,P004374,687
L6,P004571,688
L6,P009183,689
L6,P001964,690
L6,P001890,691
L6,P000440,692
L6,P008525,693
L6,P003563,694
L6,P008587,695
L6,P009416,696
L6,P003612,697
L6,P003376,698
L6,P008847,699
L6,P000048,700
L6,P009139,701
L6,P006988,702
L6,P003013,703
L6,P009325,704
L6,P001386,705
L6,P005218,706
L6,P006220,707
L6,P004584,708
L6,P009391,709
L6,P006130,710
L6,P004992,711
L6,P006830,712
L6,P005055,713
L6,P008213,714
L6,P009872,715
L6,P004068,716
L6,P006501,717
L6,P009376,718
L6,P005645,719
L6,P002110,720
L6,P009935,721
L6,P000813,722
L6,P004489,723
L6,P005788,724
L6,P003228,725
L6,P004780,726
L6,P005545,727
L6,P004038,728
L6,P001543,729
L6,P003645,730
L6,P007776,731
L6,P008863,732
L6,P000458,733
L6,P003833,734
L6,P000990,735
L6,P008943,736
L6,P004535,737
L6,P007224,738
L6,P004700,739
L6,P003528,740
L6,P004020,741
L6,P005156,742
L6,P005319,743
L6,P002768,744
L6,P001353,745
L6,P006354,746
L6,P007619,747
L6,P000331,748
L6,P002331,749
L6,P009126,750
L6,P000829,751
L6,P000367,752
L6,P009208,753
L6,P006488,754
L6,P001145,755
L6,P003620,756
L6,P004458,757
L6,P006643,758
L6,P005363,759
L6,P002139,760
L6,P006067,761
L6,P004063,762
L6,P003329,763
L6,P006847,764
L6,P006231,765
L6,P007063,766
L6,P007091,767
L6,P008552,768
L6,P003688,769
L6,P006024,770
L6,P000471,771
L6,P003834,772
L6,P001703,773
L6,P005060,774
L6,P005128,775
L6,P002945,776
L6,P003345,777
L6,P002289,778
L6,P000056,779
L6,P008147,780
L6,P000014,781
L6,P003796,782
L6,P009807,783
L6,P001976,784
L6,P002958,785
L6,P009156,786
L6,P009394,787
L6,P004660,788
L6,P001793,789
L6,P008589,790
L6,P004726,791
L6,P009234,792
L6,P001190,793
L6,P005967,794
L6,P003024,795
L6,P006584,796
L6,P006031,797
L6,P005010,798
L6,P002171,799
L6,P002149,800
L6,P003761,801
L6,P007187,802
L6,P000201,803
L6,P007180,804
L6,P006720,805
L6,P000262,806
L6,P002375,807
L6,P007692,808
L6,P008311,809
L6,P004304,810
L6,P005152,811
L6,P009697,812
L6,P008979,813
L6,P003583,814
L6,P000986,815
L6,P002988,816
L6,P005480,817
L6,P007676,818
L6,P009154,819
L6,P000091,820
L6,P005934,821
L6,P008105,822
L6,P005824,823
L6,P008974,824
L6,P000523,825
L6,P009631,826
L6,P009090,827
L6,P006223,828
L6,P006540,829
L6,P004139,830
L6,P009947,831
L6,P004530,832
L6,P009990,833
L6,P005278,834
L6,P000931,835
L6,P004056,836
L6,P000759,837
L6,P004029,838
L6,P001848,839
L6,P008633,840
L6,P009246,841
L6,P004926,842
L6,P000452,843
L6,P005348,844
L6,P007395,845
L6,P002219,846
L6,P000532,847
L6,P009195,848
L6,P009170,849
L6,P002760,850
L6,P004782,851
L6,P001435,852
L6,P005845,853
L6,P004883,854
L6,P001974,855
L6,P004126,856
L6,P005197,857
L6,P002154,858
L6,P000077,859
L6,P007309,860
L6,P003277,861
L6,P002803,862
L6,P001706,863
L6,P004546,864
L6,P007153,865
L6,P006073,866
L6,P005069,867
L6,P002230,868
L6,P009662,869
L6,P002125,870
L6,P003114,871
L6,P009238,872
L6,P005045,873
L6,P007785,874
L6,P009434,875
L6,P001373,876
L6,P005076,877
L6,P009565,878
L6,P003262,879
L6,P001195,880
L6,P001597,881
L6,P000786,882
L6,P004701,883
L6,P002946,884
L6,P003387,885
L6,P002911,886
L6,P003020,887
L6,P007106,888
L6,P008343,889
L6,P006815,890
L6,P004212,891
L6,P006287,892
L6,P002693,893
L6,P002820,894
L6,P005088,895
L6,P004432,896
L6,P001880,897
L6,P001914,898
L6,P006414,899
L6,P006911,900
L6,P004390,901
L6,P009814,902
L6,P003864,903
L6,P002098,904
L6,P002695,905
L6,P009373,906
L6,P000739,907
L6,P000952,908
L6,P004392,909
L6,P003373,910
L6,P004421,911
L6,P007111,912
L6,P001629,913
L6,P002022,914
L6,P000418,915
L6,P007859,916
L6,P007885,917
L6,P000719,918
L6,P007955,919
L6,P007143,920
L6,P006976,921
L6,P003577,922
L6,P002175,923
L6,P009008,924
L6,P005919,925
L6,P000872,926
L6,P007207,927
L6,P002786,928
L6,P005072,929
L6,P009714,930
L6,P007482,931
L6,P007222,932
L6,P009675,933
L6,P001900,934
L6,P003829,935
L6,P004031,936
L6,P007009,937
L6,P002422,938
L6,P001568,939
L6,P006332,940
L6,P005007,941
L6,P000745,942
L6,P005813,943
L6,P004135,944
L6,P006382,945
L6,P002861,946
L6,P003469,947
L6,P004561,948
L6,P005420,949
L6,P008257,950
L6,P002779,951
L6,P002600,952
L6,P008433,953
L6,P008406,954
L6,P008475,955
L6,P006002,956
L6,P007054,957
L6,P003559,958
L6,P004313,959
L6,P002308,960
L6,P009983,961
L6,P000154,962
L6,P001990,963
L6,P001447,964
L6,P008821,965
L6,P000844,966
L6,P002557,967
L6,P002221,968
L6,P000270,969
L6,P000741,970
L6,P007358,971
L6,P009474,972
L6,P009144,973
L6,P009275,974
L6,P003165,975
L6,P003820,976
L6,P004906,977
L6,P007986,978
L6,P000198,979
L6,P009621,980
L6,P000102,981
L6,P005552,982
L6,P008955,983
L6,P007429,984
L6,P000562,985
L6,P005795,986
L6,P002158,987
L6,P008042,988
L6,P000544,989
L6,P008453,990
L6,P007765,991
L6,P006711,992
L6,P004463,993
L6,P006944,994
L6,P001461,995
L6,P006257,996
L6,P006454,997
L6,P000515,998
L6,P002366,999
L6,P001927,1000
L6,P002325,1001
L6,P002895,1002
L6,P008502,1003
L6,P001112,1004
L6,P003445,1005
L6,P009281,1006
L6,P006182,1007
L6,P009502,1008
L6,P008909,1009
L6,P008900,1010
L6,P001141,1011
L6,P005372,1012
L6,P007962,1013
L6,P001129,1014
L6,P009639,1015
L6,P004896,1016
L6,P008153,1017
L6,P001571,1018
L6,P003478,1019
L6,P004529,1020
L6,P003629,1021
L6,P004180,1022
L6,P009229,1023
L6,P008568,1024
L6,P008072,1025
L6,P007261,1026
L6,P001912,1027
L6,P006263,1028
L6,P007245,1029
L6,P001856,1030
L6,P002014,1031
L6,P008908,1032
L6,P009209,1033
L6,P006649,1034
L6,P007232,1035
L6,P006136,1036
L6,P005869,1037
L6,P005162,1038
L6,P001533,1039
L6,P007419,1040
L6,P008117,1041
L6,P006985,1042
L6,P001570,1043
L6,P009362,1044
L6,P000133,1045
L6,P007750,1046
L6,P001033,1047
L6,P003673,1048
L6,P002935,1049
L6,P006299,1050
L6,P008163,1051
L6,P003762,1052
L6,P008079,1053
L6,P009831,1054
L6,P000907,1055
L6,P008265,1056
L6,P007350,1057
L6,P004603,1058
L6,P002301,1059
L6,P009346,1060
L6,P002213,1061
L6,P003405,1062
L6,P006806,1063
L6,P009809,1064
L6,P005211,1065
L6,P009698,1066
L6,P002627,1067
L6,P007965,1068
L6,P005884,1069
L6,P008692,1070
L6,P003662,1071
L6,P009113,1072
L6,P003942,1073
L6,P002970,1074
L6,P004604,1075
L6,P002293,1076
L6,P007139,1077
L6,P007066,1078
L6,P004494,1079
L6,P008089,1080
L6,P003537,1081
L6,P000694,1082
L6,P003064,1083
L6,P004408,1084
L6,P005511,1085
L6,P000576,1086
L6,P007249,1087
L6,P004939,1088
L6,P000336,1089
L6,P003156,1090
L6,P007464,1091
L6,P001851,1092
L6,P004286,1093
L6,P003267,1094
L6,P003437,1095
L6,P004182,1096
L6,P000761,1097
L6,P000865,1098
L6,P007824,1099
L6,P008541,1100
L6,P000320,1101
L6,P003674,1102
L6,P007713,1103
L6,P009253,1104
L6,P007319,1105
L6,P001998,1106
L6,P004270,1107
L6,P001729,1108
L6,P004487,1109
L6,P006356,1110
L6,P000213,1111
L6,P004628,1112
L6,P008491,1113
L6,P005324,1114
L6,P002860,1115
L6,P004849,1116
L6,P002529,1117
L6,P005938,1118
L6,P001432,1119
L6,P001263,1120
L6,P001977,1121
L6,P007299,1122
L6,P009900,1123
L6,P007978,1124
L6,P005097,1125
L6,P004072,1126
L6,P007963,1127
L6,P001134,1128
L6,P003951,1129
L6,P004213,1130
L6,P009778,1131
L6,P008389,1132
L6,P009189,1133
L6,P000125,1134
L6,P008540,1135
L6,P002929,1136
L6,P003390,1137
L6,P007250,1138
L6,P005025,1139
L6,P002373,1140
L6,P000683,1141
L6,P001115,1142
L6,P007316,1143
L6,P002657,1144
L6,P003884,1145
L6,P000653,1146
L6,P003715,1147
L6,P009687,1148
L6,P000487,1149
L6,P000984,1150
L6,P007154,1151
L6,P009835,1152
L6,P002199,1153
L6,P000563,1154
L6,P009041,1155
L6,P001495,1156
L6,P002122,1157
L6,P008290,1158
L6,P003917,1159
L6,P003107,1160
L6,P004493,1161
L6,P000819,1162
L6,P000043,1163
L6,P005634,1164
L6,P008092,1165
L6,P004747,1166
L6,P004943,1167
L6,P009699,1168
L6,P005889,1169
L6,P005247,1170
L6,P008648,1171
L6,P001662,1172
L6,P008777,1173
L6,P003221,1174
L6,P009414,1175
L6,P002584,1176
L6,P001124,1177
L6,P000287,1178
L6,P004156,1179
L6,P003802,1180
L6,P008388,1181
L6,P007405,1182
L6,P005637,1183
L6,P000153,1184
L6,P000444,1185
L6,P003322,1186
L6,P007112,1187
L6,P005410,1188
L6,P004435,1189
L6,P002190,1190
L6,P004642,1191
L6,P009485,1192
L6,P002100,1193
L6,P000064,1194
L6,P005555,1195
L6,P001311,1196
L6,P008879,1197
L6,P009283,1198
L6,P008413,1199
L6,P007937,1200
L7,P008119,1
L7,P005225,2
L7,P006685,3
L7,P007349,4
L7,P001333,5
L7,P006547,6
L7,P001412,7
L7,P006684,8
L7,P002764,9
L7,P001485,10
L7,P003296,11
L7,P000203,12
L7,P001285,13
L7,P009029,14
L7,P007757,15
L7,P007206,16
L7,P008642,17
L7,P002716,18
L7,P003397,19
L7,P000026,20
L7,P003960,21
L7,P005895,22
L7,P002286,23
L7,P002558,24
L7,P005129,25
L7,P006677,26
L7,P004549,27
L7,P004456,28
L7,P009851,29
L7,P007256,30
L7,P008980,31
L7,P003566,32
L7,P008812,33
L7,P004808,34
L7,P006703,35
L7,P006266,36
L7,P003374,37
L7,P007550,38
L7,P006662,39
L7,P009106,40
L7,P004678,41
L7,P007453,42
L7,P005843,43
L7,P000165,44
L7,P007560,45
L7,P007612,46
L7,P001046,47
L7,P009428,48
L7,P004624,49
L7,P001010,50
L7,P006918,51
L7,P004263,52
L7,P004427,53
L7,P002775,54
L7,P008497,55
L7,P005179,56
L7,P007505,57
L7,P000469,58
L7,P009344,59
L7,P003998,60
L7,P007987,61
L7,P001644,62
L7,P004800,63
L7,P005747,64
L7,P006403,65
L7,P006011,66
L7,P006225,67
L7,P001420,68
L7,P009536,69
L7,P004407,70
L7,P002288,71
L7,P002057,72
L7,P006158,73
L7,P006410,74
L7,P006462,75
L7,P009431,76
L7,P004373,77
L7,P006330,78
L7,P008681,79
L7,P004134,80
L7,P004981,81
L7,P007980,82
L7,P003558,83
L7,P008269,84
L7,P005144,85
L7,P001245,86
L7,P009492,87
L7,P004611,88
L7,P009685,89
L7,P000941,90
L7,P008479,91
L7,P000421,92
L7,P000878,93
L7,P003317,94
L7,P003491,95
L7,P004972,96
L7,P009680,97
L7,P003873,98
L7,P009970,99
L7,P009828,100
L7,P008114,101
L7,P006192,102
L7,P006782,103
L7,P009920,104
L7,P006891,105
L7,P008513,106
L7,P000779,107
L7,P001943,108
L7,P008068,109
L7,P007463,110
L7,P005902,111
L7,P008160,112
L7,P005763,113
L7,P003690,114
L7,P000292,115
L7,P004689,116
L7,P003097,117
L7,P001422,118
L7,P001029,119
L7,P006303,120
L7,P001781,121
L7,P006346,122
L7,P009110,123
L7,P009236,124
L7,P008274,125
L7,P006591,126
L7,P004668,127
L7,P005020,128
L7,P004955,129
L7,P007307,130
L7,P000748,131
L7,P008619,132
L7,P000395,133
L7,P006876,134
L7,P006235,135
L7,P002477,136
L7,P005390,137
L7,P001899,138
L7,P001868,139
L7,P002268,140
L7,P009486,141
L7,P004472,142
L7,P001330,143
L7,P008549,144
L7,P002353,145
L7,P007908,146
L7,P003276,147
L7,P003235,148
L7,P008948,149
L7,P005953,150
L7,P003988,151
L7,P005041,152
L7,P006621,153
L7,P005880,154
L7,P000731,155
L7,P004235,156
L7,P007624,157
L7,P007711,158
L7,P004335,159
L7,P006142,160
L7,P001536,161
L7,P006009,162
L7,P006709,163
L7,P004797,164
L7,P007691,165
L7,P002825,166
L7,P000009,167
L7,P005535,168
L7,P008156,169
L7,P003444,170
L7,P007644,171
L7,P005487,172
L7,P001581,173
L7,P000500,174
L7,P007674,175
L7,P009566,176
L7,P000716,177
L7,P003521,178
L7,P004243,179
L7,P009867,180
L7,P006023,181
L7,P008661,182
L7,P006788,183
L7,P002914,184
L7,P009449,185
L7,P002047,186
L7,P003218,187
L7,P001983,188
L7,P005446,189
L7,P004231,190
L7,P009839,191
L7,P006807,192
L7,P007705,193
L7,P007595,194
L7,P002451,195
L7,P003068,196
L7,P005158,197
L7,P008359,198
L7,P004272,199
L7,P007353,200
L7,P006216,201
L7,P002074,202
L7,P008884,203
L7,P007594,204
L7,P000236,205
L7,P001602,206
L7,P006173,207
L7,P003575,208
L7,P009105,209
L7,P008210,210
L7,P006794,211
L7,P007755,212
L7,P004564,213
L7,P001229,214
L7,P004254,215
L7,P007499,216
L7,P000108,217
L7,P000831,218
L7,P009417,219
L7,P008201,220
L7,P003052,221
L7,P004648,222
L7,P007107,223
L7,P002344,224
L7,P004547,225
L7,P001946,226
L7,P006961,227
L7,P003095,228
L7,P001835,229
L7,P004623,230
L7,P005393,231
L7,P005860,232
L7,P002676,233
L7,P001094,234
L7,P000477,235
L7,P002983,236
L7,P003897,237
L7,P004190,238
L7,P007173,239
L7,P004171,240
L7,P003660,241
L7,P003079,242
L7,P009553,243
L7,P001566,244
L7,P009882,245
L7,P003012,246
L7,P006089,247
L7,P001902,248
L7,P000027,249
L7,P000674,250
L7,P002780,251
L7,P005914,252
L7,P007849,253
L7,P005534,254
L7,P009354,255
L7,P005177,256
L7,P002025,257
L7,P007155,258
L7,P008995,259
L7,P003782,260
L7,P007130,261
L7,P008824,262
L7,P000651,263
L7,P008206,264
L7,P001387,265
L7,P002632,266
L7,P009775,267
L7,P001267,268
L7,P000915,269
L7,P004273,270
L7,P000456,271
L7,P008250,272
L7,P002291,273
L7,P005839,274
L7,P007801,275
L7,P004107,276
L7,P006315,277
L7,P000215,278
L7,P003719,279
L7,P008077,280
L7,P006047,281
L7,P007756,282
L7,P002223,283
L7,P003339,284
L7,P005536,285
L7,P004309,286
L7,P000557,287
L7,P005309,288
L7,P003844,289
L7,P005217,290
L7,P007271,291
L7,P008785,292
L7,P001456,293
L7,P007062,294
L7,P009101,295
L7,P005243,296
L7,P005628,297
L7,P009239,298
L7,P001317,299
L7,P003910,300
L7,P006262,301
L7,P000197,302
L7,P001611,303
L7,P007700,304
L7,P005577,305
L7,P009046,306
L7,P002123,307
L7,P005666,308
L7,P006535,309
L7,P001676,310
L7,P005718,311
L7,P003921,312
L7,P009458,313
L7,P003561,314
L7,P009023,315
L7,P005350,316
L7,P005673,317
L7,P005009,318
L7,P002678,319
L7,P003145,320
L7,P009271,321
L7,P003265,322
L7,P006106,323
L7,P001264,324
L7,P005671,325
L7,P006157,326
L7,P006208,327
L7,P003048,328
L7,P003363,329
L7,P007441,330
L7,P005533,331
L7,P009554,332
L7,P000795,333
L7,P009671,334
L7,P002094,335
L7,P007138,336
L7,P004651,337
L7,P005484,338
L7,P009065,339
L7,P002263,340
L7,P003615,341
L7,P007242,342
L7,P004220,343
L7,P004339,344
L7,P004084,345
L7,P003948,346
L7,P005236,347
L7,P000699,348
L7,P009808,349
L7,P000100,350
L7,P009221,351
L7,P009341,352
L7,P000742,353
L7,P007073,354
L7,P009967,355
L7,P006827,356
L7,P004524,357
L7,P006601,358
L7,P006167,359
L7,P007934,360
L7,P006479,361
L7,P001005,362
L7,P003970,363
L7,P000360,364
L7,P006111,365
L7,P002655,366
L7,P000209,367
L7,P004935,368
L7,P003117,369
L7,P006042,370
L7,P000443,371
L7,P007789,372
L7,P005059,373
L7,P000842,374
L7,P003074,375
L7,P008305,376
L7,P004298,377
L7,P006820,378
L7,P008040,379
L7,P002295,380
L7,P007507,381
L7,P005612,382
L7,P000137,383
L7,P008564,384
L7,P005058,385
L7,P009849,386
L7,P004413,387
L7,P006240,388
L7,P001714,389
L7,P009549,390
L7,P003961,391
L7,P001293,392
L7,P001875,393
L7,P009203,394
L7,P004215,395
L7,P000885,396
L7,P002617,397
L7,P004892,398
L7,P005617,399
L7,P007215,400
L7,P007583,401
L7,P004471,402
L7,P009610,403
L7,P004400,404
L7,P004699,405
L7,P007582,406
L7,P008753,407
L7,P003776,408
L7,P000365,409
L7,P008579,410
L7,P008629,411
L7,P000069,412
L7,P006469,413
L7,P000381,414
L7,P008741,415
L7,P002636,416
L7,P008638,417
L7,P005124,418
L7,P001905,419
L7,P008952,420
L7,P008811,421
L7,P003940,422
L7,P009422,423
L7,P009761,424
L7,P008586,425
L7,P007873,426
L7,P004566,427
L7,P001962,428
L7,P005304,429
L7,P007133,430
