plate_id,area,stack_id,level,thickness_mm,width_mm,length_mm,weight_ton,project_id,segment_id,status,eligible_lines
P000193,B,B-S025,7,16.0,3000.0,9000.0,3.396,PRJ031,SEG0713,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000194,D,D-S014,10,18.0,2500.0,14000.0,5.396,PRJ034,SEG0144,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000195,C,C-S048,20,12.0,2000.0,16000.0,3.166,PRJ003,SEG0153,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000196,C,C-S067,11,40.0,3000.0,12000.0,10.777,PRJ011,SEG0337,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000197,B,B-S055,14,6.0,2200.0,12000.0,1.238,PRJ010,SEG0523,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000198,A,A-S033,15,10.0,2000.0,12000.0,1.959,PRJ063,SEG0212,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000199,D,D-S111,17,10.0,1800.0,10000.0,1.525,PRJ047,SEG0766,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000200,B,B-S056,4,6.0,2800.0,9000.0,1.132,PRJ002,SEG0748,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000201,A,A-S105,14,40.0,3000.0,6000.0,5.882,PRJ064,SEG0482,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000202,C,C-S066,2,40.0,3000.0,9000.0,8.492,PRJ072,SEG0638,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000203,D,D-S001,16,20.0,1500.0,8000.0,2.004,PRJ017,SEG0312,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000204,C,C-S003,10,14.0,2800.0,6000.0,1.979,PRJ003,SEG0073,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000205,D,D-S095,6,14.0,1800.0,6000.0,1.259,PRJ025,SEG0477,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000206,D,D-S021,5,18.0,3000.0,9000.0,3.871,PRJ068,SEG0687,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000207,A,A-S117,5,18.0,2500.0,10000.0,3.545,PRJ069,SEG0221,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000208,B,B-S063,13,14.0,2200.0,16000.0,3.604,PRJ044,SEG0715,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000209,C,C-S053,17,14.0,2800.0,6000.0,1.85,PRJ074,SEG0186,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000210,D,D-S021,3,40.0,2500.0,6000.0,5.103,PRJ038,SEG0448,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000211,B,B-S036,6,12.0,2000.0,10000.0,1.719,PRJ037,SEG0262,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000212,D,D-S030,8,20.0,3000.0,8000.0,3.416,PRJ077,SEG0422,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000213,D,D-S068,5,10.0,2000.0,12000.0,2.047,PRJ048,SEG0543,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000214,D,D-S085,15,20.0,2800.0,12000.0,5.113,PRJ002,SEG0114,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000215,C,C-S025,10,8.0,1500.0,14000.0,1.257,PRJ014,SEG0080,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000216,D,D-S064,4,12.0,2500.0,14000.0,3.415,PRJ025,SEG0772,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000217,A,A-S027,4,50.0,2800.0,9000.0,10.553,PRJ010,SEG0744,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000218,D,D-S117,4,6.0,3000.0,6000.0,0.862,PRJ044,SEG0234,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000219,D,D-S089,6,10.0,3000.0,9000.0,2.249,PRJ057,SEG0577,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000220,C,C-S003,19,10.0,1800.0,6000.0,0.804,PRJ061,SEG0082,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000221,A,A-S070,19,6.0,2500.0,6000.0,0.652,PRJ018,SEG0273,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000222,C,C-S107,6,50.0,1800.0,9000.0,6.676,PRJ041,SEG0771,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000223,A,A-S071,16,25.0,2500.0,6000.0,3.013,PRJ050,SEG0524,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000224,B,B-S009,19,30.0,2000.0,9000.0,4.625,PRJ040,SEG0673,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000225,B,B-S100,20,18.0,3000.0,9000.0,4.175,PRJ016,SEG0187,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000226,A,A-S107,9,40.0,2800.0,12000.0,10.564,PRJ014,SEG0296,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000227,A,A-S074,6,30.0,2000.0,16000.0,7.875,PRJ046,SEG0690,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000228,B,B-S047,13,8.0,1500.0,10000.0,1.014,PRJ074,SEG0623,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000229,C,C-S063,18,18.0,2000.0,10000.0,2.618,PRJ076,SEG0702,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000230,C,C-S092,10,20.0,2000.0,9000.0,2.699,PRJ024,SEG0652,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000231,C,C-S081,13,8.0,2500.0,16000.0,2.275,PRJ031,SEG0129,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000232,A,A-S034,2,50.0,2000.0,6000.0,5.091,PRJ069,SEG0328,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000233,D,D-S010,13,14.0,2000.0,10000.0,2.007,PRJ032,SEG0223,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000234,C,C-S030,21,25.0,1500.0,12000.0,3.358,PRJ061,SEG0578,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000235,B,B-S076,11,40.0,3000.0,8000.0,8.023,PRJ066,SEG0339,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000236,B,B-S064,9,8.0,1800.0,6000.0,0.705,PRJ077,SEG0044,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000237,A,A-S049,19,30.0,3000.0,10000.0,7.55,PRJ079,SEG0308,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000238,A,A-S049,18,8.0,3000.0,10000.0,1.726,PRJ006,SEG0124,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000239,C,C-S049,21,16.0,1800.0,8000.0,1.959,PRJ006,SEG0600,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000240,B,B-S098,2,8.0,2200.0,14000.0,2.048,PRJ038,SEG0689,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000241,A,A-S113,12,20.0,1800.0,10000.0,2.813,PRJ028,SEG0396,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000242,B,B-S083,20,40.0,2800.0,14000.0,13.092,PRJ023,SEG0063,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000243,C,C-S076,12,16.0,2500.0,16000.0,5.5,PRJ027,SEG0605,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000244,B,B-S009,3,30.0,2200.0,14000.0,7.624,PRJ069,SEG0272,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000245,B,B-S004,9,14.0,1800.0,12000.0,2.519,PRJ059,SEG0006,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000246,C,C-S027,15,18.0,2500.0,14000.0,5.312,PRJ020,SEG0215,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000247,D,D-S021,19,25.0,2500.0,14000.0,6.983,PRJ075,SEG0063,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000248,D,D-S019,13,20.0,2500.0,14000.0,5.448,PRJ001,SEG0529,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000249,A,A-S084,2,6.0,3000.0,6000.0,0.878,PRJ016,SEG0763,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000250,B,B-S040,15,14.0,2200.0,9000.0,2.083,PRJ028,SEG0503,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000251,C,C-S093,16,14.0,2200.0,8000.0,2.025,PRJ048,SEG0549,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000252,D,D-S114,16,50.0,2500.0,9000.0,8.23,PRJ038,SEG0385,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000253,D,D-S059,5,25.0,1500.0,16000.0,5.038,PRJ019,SEG0486,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000254,C,C-S012,1,30.0,2200.0,10000.0,5.026,PRJ060,SEG0780,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000255,B,B-S059,5,50.0,2200.0,10000.0,9.354,PRJ047,SEG0181,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000256,B,B-S066,16,16.0,1800.0,6000.0,1.236,PRJ041,SEG0349,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000257,B,B-S036,4,10.0,2800.0,10000.0,2.195,PRJ053,SEG0231,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000258,B,B-S016,1,12.0,2000.0,14000.0,2.378,PRJ036,SEG0025,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000259,C,C-S058,6,12.0,3000.0,14000.0,4.256,PRJ038,SEG0271,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000260,D,D-S013,20,12.0,2800.0,10000.0,2.451,PRJ003,SEG0562,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000261,C,C-S023,21,12.0,1500.0,6000.0,0.811,PRJ055,SEG0649,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000262,D,D-S009,5,50.0,1800.0,12000.0,8.634,PRJ010,SEG0790,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000263,A,A-S016,4,12.0,2800.0,16000.0,4.484,PRJ021,SEG0185,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000264,A,A-S041,9,12.0,1800.0,6000.0,0.924,PRJ071,SEG0742,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000265,B,B-S088,19,8.0,1800.0,8000.0,0.968,PRJ005,SEG0090,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000266,A,A-S093,11,14.0,1800.0,6000.0,1.106,PRJ018,SEG0089,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000267,A,A-S066,6,18.0,2500.0,16000.0,5.428,PRJ001,SEG0558,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000268,D,D-S090,15,14.0,3000.0,9000.0,3.115,PRJ005,SEG0102,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000269,B,B-S085,3,25.0,2800.0,8000.0,4.402,PRJ026,SEG0386,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000270,A,A-S105,16,14.0,2800.0,8000.0,2.611,PRJ015,SEG0159,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000271,C,C-S109,14,10.0,2800.0,16000.0,3.192,PRJ060,SEG0748,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000272,B,B-S062,9,14.0,1800.0,16000.0,3.189,PRJ004,SEG0203,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000273,D,D-S056,1,14.0,1500.0,10000.0,1.695,PRJ058,SEG0010,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000274,C,C-S018,16,10.0,3000.0,16000.0,4.067,PRJ047,SEG0532,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000275,D,D-S003,17,10.0,2800.0,10000.0,2.385,PRJ067,SEG0469,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000276,C,C-S095,3,20.0,1500.0,8000.0,1.902,PRJ053,SEG0213,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000277,A,A-S029,9,16.0,3000.0,10000.0,3.413,PRJ040,SEG0766,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000278,B,B-S090,7,12.0,2800.0,10000.0,2.492,PRJ066,SEG0129,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000279,A,A-S119,7,8.0,2500.0,8000.0,1.317,PRJ050,SEG0464,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000280,C,C-S005,6,10.0,2800.0,12000.0,2.636,PRJ012,SEG0355,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000281,C,C-S089,14,8.0,1500.0,12000.0,1.059,PRJ039,SEG0680,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000282,D,D-S081,11,10.0,3000.0,12000.0,2.865,PRJ077,SEG0138,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000283,C,C-S045,18,10.0,2500.0,12000.0,2.401,PRJ025,SEG0094,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000284,A,A-S099,15,14.0,2800.0,16000.0,5.146,PRJ077,SEG0261,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000285,B,B-S013,9,20.0,3000.0,9000.0,4.358,PRJ012,SEG0306,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000286,A,A-S018,11,6.0,1500.0,14000.0,0.953,PRJ010,SEG0289,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000287,A,A-S114,5,18.0,2800.0,14000.0,5.077,PRJ010,SEG0522,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000288,D,D-S065,9,30.0,3000.0,6000.0,4.354,PRJ070,SEG0351,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000289,A,A-S053,2,25.0,1800.0,16000.0,5.251,PRJ029,SEG0429,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000290,A,A-S033,10,10.0,2800.0,9000.0,2.151,PRJ072,SEG0186,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000291,A,A-S038,8,18.0,2200.0,14000.0,4.489,PRJ001,SEG0081,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000292,B,B-S076,18,18.0,1500.0,6000.0,1.174,PRJ024,SEG0118,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000293,A,A-S025,1,14.0,2500.0,12000.0,3.181,PRJ031,SEG0032,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000294,C,C-S099,1,25.0,1500.0,8000.0,2.438,PRJ052,SEG0042,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000295,A,A-S034,7,8.0,2500.0,10000.0,1.637,PRJ007,SEG0618,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000296,A,A-S041,15,10.0,1500.0,6000.0,0.719,PRJ071,SEG0028,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000297,B,B-S008,18,18.0,1500.0,8000.0,1.709,PRJ046,SEG0259,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000298,A,A-S075,7,50.0,1500.0,12000.0,7.02,PRJ056,SEG0307,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000299,A,A-S037,17,25.0,2500.0,10000.0,4.47,PRJ051,SEG0093,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000300,D,D-S079,9,18.0,1800.0,6000.0,1.495,PRJ065,SEG0590,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000301,C,C-S011,15,14.0,3000.0,10000.0,3.453,PRJ049,SEG0060,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000302,B,B-S016,19,50.0,2800.0,8000.0,8.342,PRJ030,SEG0017,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000303,C,C-S020,19,30.0,1800.0,8000.0,3.262,PRJ016,SEG0022,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000304,C,C-S117,21,8.0,1500.0,9000.0,0.924,PRJ079,SEG0069,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000305,C,C-S067,6,30.0,2200.0,16000.0,8.88,PRJ005,SEG0194,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000306,A,A-S008,7,40.0,2800.0,9000.0,8.35,PRJ020,SEG0011,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000307,C,C-S107,2,8.0,1500.0,12000.0,1.107,PRJ068,SEG0704,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000308,C,C-S031,14,18.0,1800.0,12000.0,2.96,PRJ028,SEG0260,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000309,C,C-S052,1,10.0,3000.0,9000.0,2.315,PRJ057,SEG0429,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000310,C,C-S059,5,20.0,2500.0,6000.0,2.23,PRJ073,SEG0287,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000311,D,D-S107,19,10.0,2200.0,9000.0,1.57,PRJ062,SEG0577,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000312,D,D-S031,7,50.0,3000.0,14000.0,17.692,PRJ064,SEG0250,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000313,A,A-S070,20,6.0,2500.0,9000.0,0.997,PRJ006,SEG0411,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000314,B,B-S078,7,40.0,2000.0,9000.0,5.562,PRJ070,SEG0152,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000315,D,D-S024,21,25.0,2000.0,10000.0,4.284,PRJ019,SEG0539,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000316,D,D-S071,14,30.0,2000.0,8000.0,4.108,PRJ063,SEG0343,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000317,A,A-S040,4,18.0,2500.0,9000.0,3.303,PRJ071,SEG0218,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000318,C,C-S008,16,10.0,2500.0,10000.0,2.027,PRJ012,SEG0185,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000319,A,A-S024,21,18.0,2800.0,8000.0,3.389,PRJ047,SEG0062,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000320,D,D-S014,12,30.0,2000.0,8000.0,3.837,PRJ031,SEG0653,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000321,C,C-S071,6,16.0,3000.0,6000.0,2.281,PRJ075,SEG0108,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000322,B,B-S106,4,20.0,3000.0,10000.0,4.553,PRJ046,SEG0417,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000323,C,C-S043,3,25.0,2200.0,9000.0,3.647,PRJ044,SEG0709,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000324,D,D-S029,21,10.0,3000.0,8000.0,1.995,PRJ063,SEG0371,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000325,B,B-S053,14,20.0,3000.0,6000.0,2.78,PRJ002,SEG0697,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000326,C,C-S015,9,20.0,1500.0,10000.0,2.419,PRJ077,SEG0767,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000327,B,B-S073,2,18.0,2500.0,10000.0,3.23,PRJ046,SEG0532,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000328,C,C-S112,19,30.0,1800.0,12000.0,5.47,PRJ006,SEG0447,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000329,A,A-S117,7,12.0,2000.0,10000.0,1.834,PRJ023,SEG0142,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000330,D,D-S003,13,14.0,3000.0,16000.0,5.081,PRJ077,SEG0337,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000331,A,A-S047,8,6.0,1800.0,6000.0,0.489,PRJ042,SEG0105,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000332,A,A-S087,9,12.0,2800.0,12000.0,3.41,PRJ032,SEG0052,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000333,A,A-S114,4,20.0,2200.0,8000.0,2.587,PRJ057,SEG0249,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000334,C,C-S106,13,18.0,2800.0,16000.0,6.425,PRJ017,SEG0097,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000335,D,D-S091,3,14.0,1800.0,6000.0,1.24,PRJ061,SEG0026,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000336,D,D-S100,21,10.0,2200.0,8000.0,1.436,PRJ025,SEG0311,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000337,A,A-S096,17,40.0,2200.0,12000.0,9.028,PRJ026,SEG0543,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000338,B,B-S051,14,6.0,2000.0,14000.0,1.437,PRJ001,SEG0052,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000339,C,C-S040,6,20.0,1500.0,8000.0,1.928,PRJ023,SEG0442,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000340,D,D-S074,10,6.0,3000.0,6000.0,0.877,PRJ025,SEG0594,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000341,C,C-S003,14,30.0,2200.0,16000.0,8.99,PRJ045,SEG0106,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000342,A,A-S108,20,14.0,2000.0,6000.0,1.329,PRJ008,SEG0678,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000343,A,A-S120,18,50.0,2500.0,12000.0,11.158,PRJ008,SEG0611,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000344,D,D-S061,3,16.0,1800.0,8000.0,1.656,PRJ038,SEG0463,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000345,D,D-S096,8,20.0,1500.0,6000.0,1.43,PRJ034,SEG0462,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000346,C,C-S016,18,14.0,2000.0,9000.0,2.025,PRJ071,SEG0448,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000347,C,C-S022,12,14.0,2200.0,14000.0,3.339,PRJ046,SEG0345,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000348,C,C-S105,14,6.0,2200.0,9000.0,0.983,PRJ028,SEG0207,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000349,C,C-S094,5,6.0,1800.0,14000.0,1.134,PRJ020,SEG0338,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000350,B,B-S030,5,20.0,1500.0,14000.0,3.434,PRJ018,SEG0502,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000351,B,B-S031,14,10.0,2200.0,9000.0,1.601,PRJ068,SEG0155,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000352,A,A-S084,19,25.0,2500.0,9000.0,4.064,PRJ072,SEG0735,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000353,C,C-S014,17,50.0,1500.0,10000.0,6.343,PRJ058,SEG0018,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000354,C,C-S037,10,10.0,1800.0,6000.0,0.805,PRJ035,SEG0536,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000355,D,D-S106,2,10.0,1800.0,12000.0,1.687,PRJ063,SEG0038,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000356,C,C-S060,12,20.0,2500.0,16000.0,5.739,PRJ071,SEG0521,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000357,A,A-S104,3,16.0,2500.0,8000.0,2.683,PRJ019,SEG0699,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000358,C,C-S065,17,18.0,1500.0,8000.0,1.805,PRJ041,SEG0275,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000359,A,A-S015,12,18.0,3000.0,14000.0,6.238,PRJ051,SEG0057,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000360,D,D-S017,17,25.0,1800.0,16000.0,5.803,PRJ042,SEG0553,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000361,B,B-S089,17,50.0,2500.0,6000.0,6.144,PRJ044,SEG0586,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000362,C,C-S053,3,30.0,2800.0,14000.0,8.895,PRJ039,SEG0699,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000363,B,B-S075,4,50.0,1500.0,9000.0,4.942,PRJ062,SEG0391,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000364,B,B-S057,15,14.0,3000.0,9000.0,2.905,PRJ079,SEG0668,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000365,C,C-S074,19,20.0,1800.0,9000.0,2.787,PRJ065,SEG0097,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000366,B,B-S055,7,50.0,1800.0,10000.0,7.687,PRJ035,SEG0395,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000367,D,D-S048,14,40.0,2500.0,16000.0,11.531,PRJ027,SEG0602,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000368,C,C-S008,21,20.0,2000.0,6000.0,1.722,PRJ044,SEG0666,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000369,D,D-S071,15,10.0,1800.0,8000.0,1.127,PRJ035,SEG0579,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000370,B,B-S112,4,16.0,2800.0,9000.0,3.176,PRJ036,SEG0638,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000371,A,A-S044,6,40.0,1500.0,10000.0,4.858,PRJ062,SEG0551,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000372,B,B-S095,10,14.0,2200.0,9000.0,2.238,PRJ003,SEG0236,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000373,B,B-S026,10,20.0,2800.0,12000.0,4.753,PRJ022,SEG0457,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000374,B,B-S109,17,30.0,2200.0,14000.0,7.25,PRJ048,SEG0114,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000375,C,C-S091,19,12.0,2200.0,14000.0,2.735,PRJ043,SEG0056,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000376,A,A-S010,5,14.0,2000.0,10000.0,2.388,PRJ037,SEG0487,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000377,A,A-S018,21,14.0,1500.0,12000.0,1.798,PRJ076,SEG0162,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000378,D,D-S111,9,18.0,1800.0,9000.0,2.163,PRJ022,SEG0516,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000379,B,B-S103,3,20.0,3000.0,9000.0,4.311,PRJ068,SEG0074,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000380,C,C-S100,16,40.0,1500.0,6000.0,2.607,PRJ040,SEG0496,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000381,D,D-S110,15,10.0,1800.0,10000.0,1.337,PRJ060,SEG0745,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000382,D,D-S046,2,50.0,2800.0,6000.0,6.489,PRJ017,SEG0484,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000383,D,D-S033,14,30.0,1800.0,6000.0,2.739,PRJ018,SEG0171,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000384,C,C-S065,8,10.0,2800.0,6000.0,1.388,PRJ009,SEG0758,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000385,A,A-S089,10,30.0,2000.0,6000.0,2.604,PRJ039,SEG0330,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
