plate_id,area,stack_id,level,thickness_mm,width_mm,length_mm,weight_ton,project_id,segment_id,status,eligible_lines
P000193,D,D-S083,8,40.0,3000.0,6000.0,5.714,PRJ050,SEG0237,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000194,B,B-S085,9,30.0,3000.0,9000.0,5.739,PRJ057,SEG0708,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000195,B,B-S034,10,18.0,3000.0,14000.0,6.194,PRJ039,SEG0512,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000196,B,B-S042,2,12.0,2500.0,14000.0,3.113,PRJ027,SEG0741,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000197,A,A-S026,11,40.0,2000.0,12000.0,7.929,PRJ074,SEG0365,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000198,C,C-S085,5,50.0,2200.0,6000.0,5.685,PRJ002,SEG0590,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000199,A,A-S012,12,6.0,2500.0,12000.0,1.467,PRJ041,SEG0510,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000200,A,A-S001,2,12.0,2200.0,16000.0,3.414,PRJ077,SEG0774,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000201,D,D-S080,7,12.0,2200.0,6000.0,1.236,PRJ028,SEG0335,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000202,D,D-S054,7,20.0,3000.0,6000.0,2.936,PRJ038,SEG0682,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000203,C,C-S001,3,50.0,3000.0,8000.0,9.677,PRJ057,SEG0751,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000204,B,B-S077,5,30.0,2800.0,16000.0,9.93,PRJ069,SEG0504,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000205,D,D-S066,15,30.0,1800.0,14000.0,6.419,PRJ040,SEG0408,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000206,B,B-S058,3,16.0,1500.0,6000.0,1.084,PRJ025,SEG0592,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000207,C,C-S073,12,10.0,1800.0,10000.0,1.478,PRJ015,SEG0383,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000208,B,B-S120,12,30.0,1800.0,6000.0,2.443,PRJ066,SEG0424,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000209,B,B-S007,3,14.0,2800.0,10000.0,3.347,PRJ037,SEG0784,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000210,C,C-S040,11,50.0,2800.0,14000.0,16.68,PRJ044,SEG0262,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000211,A,A-S084,2,40.0,2800.0,6000.0,4.982,PRJ030,SEG0329,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000212,B,B-S062,5,12.0,3000.0,10000.0,2.692,PRJ044,SEG0025,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000213,D,D-S001,5,50.0,3000.0,14000.0,15.855,PRJ002,SEG0526,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000214,D,D-S056,15,14.0,1800.0,8000.0,1.54,PRJ048,SEG0351,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000215,C,C-S092,13,8.0,2500.0,8000.0,1.238,PRJ012,SEG0593,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000216,D,D-S039,8,20.0,2200.0,9000.0,3.025,PRJ067,SEG0793,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000217,D,D-S082,3,50.0,1500.0,9000.0,5.215,PRJ080,SEG0269,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000218,D,D-S029,2,25.0,1800.0,10000.0,3.532,PRJ018,SEG0251,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000219,C,C-S120,6,14.0,2500.0,14000.0,3.538,PRJ032,SEG0253,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000220,B,B-S101,14,6.0,1800.0,14000.0,1.192,PRJ017,SEG0549,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000221,B,B-S085,5,40.0,3000.0,10000.0,9.138,PRJ064,SEG0383,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000222,D,D-S112,11,40.0,1500.0,8000.0,3.892,PRJ030,SEG0436,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000223,B,B-S027,12,25.0,2200.0,8000.0,3.14,PRJ044,SEG0043,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000224,C,C-S061,15,8.0,2000.0,9000.0,1.044,PRJ020,SEG0526,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000225,B,B-S041,11,25.0,1800.0,16000.0,5.8,PRJ067,SEG0638,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000226,A,A-S071,12,10.0,3000.0,10000.0,2.179,PRJ028,SEG0597,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000227,D,D-S067,15,16.0,2200.0,6000.0,1.801,PRJ044,SEG0408,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000228,D,D-S081,14,12.0,3000.0,9000.0,2.299,PRJ063,SEG0501,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000229,D,D-S039,1,12.0,1800.0,12000.0,2.036,PRJ016,SEG0706,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000230,D,D-S037,7,20.0,3000.0,14000.0,6.23,PRJ013,SEG0346,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000231,C,C-S100,8,10.0,1500.0,8000.0,0.995,PRJ041,SEG0371,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000232,A,A-S006,11,40.0,1500.0,10000.0,4.337,PRJ070,SEG0045,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000233,C,C-S062,5,14.0,2800.0,10000.0,3.265,PRJ060,SEG0483,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000234,C,C-S076,14,14.0,3000.0,9000.0,2.849,PRJ070,SEG0026,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000235,D,D-S064,9,12.0,2200.0,8000.0,1.518,PRJ045,SEG0694,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000236,B,B-S113,3,30.0,2200.0,8000.0,4.538,PRJ009,SEG0686,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000237,D,D-S080,13,8.0,2500.0,14000.0,2.35,PRJ006,SEG0621,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000238,A,A-S040,8,10.0,1500.0,12000.0,1.533,PRJ057,SEG0610,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000239,A,A-S058,11,40.0,3000.0,9000.0,8.097,PRJ004,SEG0421,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000240,A,A-S045,8,30.0,2000.0,12000.0,5.133,PRJ018,SEG0473,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000241,D,D-S039,9,12.0,2800.0,16000.0,3.975,PRJ019,SEG0029,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000242,A,A-S079,6,40.0,2800.0,14000.0,12.513,PRJ017,SEG0499,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000243,B,B-S017,12,18.0,2000.0,6000.0,1.673,PRJ008,SEG0519,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000244,C,C-S041,3,8.0,2200.0,12000.0,1.771,PRJ006,SEG0415,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000245,A,A-S043,11,50.0,1800.0,10000.0,7.448,PRJ023,SEG0149,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000246,D,D-S088,5,25.0,2200.0,16000.0,7.428,PRJ065,SEG0431,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000247,A,A-S016,12,14.0,2000.0,6000.0,1.25,PRJ059,SEG0664,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000248,D,D-S108,7,16.0,2500.0,6000.0,2.031,PRJ066,SEG0548,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000249,C,C-S053,7,25.0,1800.0,12000.0,3.998,PRJ003,SEG0095,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000250,D,D-S047,12,16.0,1800.0,9000.0,1.924,PRJ007,SEG0429,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000251,B,B-S002,2,10.0,1500.0,6000.0,0.766,PRJ062,SEG0673,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000252,D,D-S072,11,50.0,2800.0,8000.0,9.247,PRJ039,SEG0769,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000253,A,A-S005,6,50.0,2800.0,8000.0,8.165,PRJ077,SEG0475,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000254,C,C-S044,4,20.0,1800.0,6000.0,1.643,PRJ027,SEG0343,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000255,A,A-S081,1,8.0,2800.0,8000.0,1.39,PRJ016,SEG0742,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000256,B,B-S076,6,50.0,2800.0,9000.0,10.184,PRJ067,SEG0593,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000257,A,A-S016,10,25.0,1800.0,14000.0,5.092,PRJ035,SEG0603,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000258,D,D-S062,7,6.0,2200.0,12000.0,1.307,PRJ074,SEG0055,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000259,A,A-S059,13,10.0,2000.0,10000.0,1.61,PRJ009,SEG0443,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000260,A,A-S043,4,12.0,2500.0,12000.0,2.748,PRJ051,SEG0151,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000261,D,D-S053,13,18.0,2000.0,9000.0,2.44,PRJ078,SEG0093,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000262,C,C-S043,3,20.0,1500.0,9000.0,2.213,PRJ051,SEG0508,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000263,D,D-S003,14,20.0,1800.0,12000.0,3.133,PRJ005,SEG0245,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000264,B,B-S015,6,30.0,1500.0,8000.0,3.037,PRJ037,SEG0477,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000265,B,B-S090,15,40.0,2000.0,6000.0,4.076,PRJ031,SEG0686,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000266,C,C-S087,1,12.0,2200.0,9000.0,1.987,PRJ061,SEG0455,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000267,A,A-S040,9,18.0,1500.0,8000.0,1.589,PRJ047,SEG0118,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000268,B,B-S097,2,16.0,2500.0,16000.0,5.512,PRJ059,SEG0149,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000269,B,B-S118,15,6.0,2200.0,14000.0,1.368,PRJ057,SEG0682,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000270,C,C-S018,5,30.0,2200.0,16000.0,8.939,PRJ079,SEG0134,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000271,C,C-S064,10,8.0,2800.0,12000.0,1.902,PRJ053,SEG0256,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000272,C,C-S016,6,25.0,2800.0,14000.0,8.462,PRJ076,SEG0235,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000273,A,A-S023,12,20.0,2000.0,8000.0,2.549,PRJ042,SEG0093,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000274,A,A-S009,3,20.0,2500.0,16000.0,6.713,PRJ067,SEG0339,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000275,A,A-S107,13,50.0,1500.0,9000.0,5.693,PRJ003,SEG0114,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000276,C,C-S066,11,14.0,2200.0,12000.0,2.713,PRJ065,SEG0351,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000277,C,C-S039,4,6.0,2200.0,6000.0,0.6,PRJ027,SEG0176,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000278,D,D-S072,8,14.0,2500.0,12000.0,3.065,PRJ066,SEG0274,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000279,D,D-S078,11,14.0,2500.0,14000.0,3.674,PRJ020,SEG0301,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000280,A,A-S056,10,14.0,2800.0,10000.0,2.9,PRJ078,SEG0170,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000281,A,A-S057,5,30.0,1800.0,10000.0,3.927,PRJ028,SEG0743,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000282,B,B-S024,5,16.0,1800.0,10000.0,2.405,PRJ040,SEG0414,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000283,C,C-S101,12,20.0,2200.0,8000.0,2.915,PRJ007,SEG0436,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000284,C,C-S049,14,40.0,2000.0,8000.0,5.504,PRJ068,SEG0342,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000285,C,C-S050,9,40.0,1800.0,10000.0,6.196,PRJ018,SEG0132,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000286,D,D-S002,6,16.0,2800.0,16000.0,5.583,PRJ068,SEG0612,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000287,D,D-S116,2,12.0,1800.0,8000.0,1.396,PRJ070,SEG0272,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000288,B,B-S086,4,6.0,2800.0,14000.0,1.938,PRJ024,SEG0071,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000289,D,D-S051,12,14.0,1500.0,8000.0,1.216,PRJ038,SEG0564,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000290,B,B-S053,15,20.0,2000.0,12000.0,3.579,PRJ038,SEG0287,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000291,D,D-S031,5,16.0,2800.0,16000.0,5.848,PRJ007,SEG0715,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000292,A,A-S047,3,50.0,2500.0,14000.0,14.172,PRJ074,SEG0046,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000293,C,C-S093,1,6.0,1800.0,12000.0,0.968,PRJ068,SEG0081,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000294,C,C-S037,9,40.0,2500.0,16000.0,12.383,PRJ031,SEG0501,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000295,D,D-S066,6,25.0,3000.0,16000.0,9.121,PRJ006,SEG0313,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000296,A,A-S067,8,14.0,3000.0,16000.0,4.871,PRJ046,SEG0567,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000297,D,D-S015,7,14.0,2800.0,6000.0,1.937,PRJ078,SEG0659,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000298,A,A-S016,4,50.0,2800.0,9000.0,9.46,PRJ035,SEG0625,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000299,B,B-S103,7,8.0,1800.0,16000.0,1.643,PRJ079,SEG0392,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000300,D,D-S013,5,16.0,2500.0,8000.0,2.59,PRJ044,SEG0276,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000301,C,C-S034,8,12.0,2800.0,8000.0,2.264,PRJ067,SEG0523,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000302,C,C-S062,3,14.0,1800.0,12000.0,2.551,PRJ015,SEG0567,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000303,B,B-S061,7,10.0,1500.0,8000.0,0.917,PRJ066,SEG0488,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000304,B,B-S037,10,10.0,2500.0,14000.0,2.703,PRJ075,SEG0480,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000305,C,C-S014,14,10.0,1500.0,9000.0,1.13,PRJ003,SEG0666,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000306,D,D-S119,5,16.0,3000.0,8000.0,2.728,PRJ008,SEG0189,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000307,B,B-S005,15,10.0,2000.0,9000.0,1.503,PRJ014,SEG0519,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000308,A,A-S048,11,40.0,1800.0,16000.0,9.752,PRJ020,SEG0556,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000309,D,D-S101,11,40.0,2000.0,9000.0,5.285,PRJ058,SEG0169,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000310,D,D-S096,7,20.0,2200.0,8000.0,2.557,PRJ050,SEG0139,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000311,B,B-S036,5,25.0,2000.0,12000.0,4.465,PRJ048,SEG0090,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000312,A,A-S086,6,25.0,2000.0,12000.0,5.118,PRJ013,SEG0784,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000313,D,D-S024,6,25.0,2500.0,16000.0,8.05,PRJ016,SEG0582,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000314,B,B-S044,10,14.0,2500.0,6000.0,1.534,PRJ043,SEG0330,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000315,A,A-S067,2,18.0,1500.0,12000.0,2.339,PRJ024,SEG0723,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000316,A,A-S031,13,18.0,3000.0,9000.0,3.676,PRJ019,SEG0767,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000317,A,A-S087,2,14.0,2800.0,6000.0,1.799,PRJ044,SEG0668,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000318,D,D-S030,14,10.0,3000.0,10000.0,2.336,PRJ006,SEG0348,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000319,B,B-S110,10,14.0,2000.0,14000.0,3.085,PRJ041,SEG0057,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000320,A,A-S060,5,16.0,2800.0,14000.0,4.954,PRJ046,SEG0779,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000321,A,A-S092,13,25.0,2500.0,12000.0,5.726,PRJ036,SEG0142,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000322,D,D-S078,12,8.0,3000.0,16000.0,2.897,PRJ011,SEG0711,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000323,B,B-S010,14,12.0,2800.0,10000.0,2.395,PRJ068,SEG0290,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000324,C,C-S078,13,25.0,2500.0,8000.0,3.855,PRJ072,SEG0552,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000325,D,D-S077,1,8.0,1800.0,8000.0,0.833,PRJ018,SEG0689,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000326,B,B-S034,2,20.0,2800.0,12000.0,5.599,PRJ001,SEG0244,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000327,C,C-S117,6,6.0,1800.0,6000.0,0.531,PRJ020,SEG0387,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000328,A,A-S095,11,25.0,3000.0,8000.0,4.386,PRJ068,SEG0778,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000329,A,A-S041,3,50.0,2500.0,10000.0,10.732,PRJ036,SEG0005,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000330,A,A-S066,1,12.0,2800.0,9000.0,2.281,PRJ063,SEG0036,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000331,B,B-S037,7,16.0,2200.0,8000.0,2.292,PRJ058,SEG0133,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000332,B,B-S037,8,30.0,2500.0,16000.0,9.724,PRJ043,SEG0667,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000333,A,A-S043,6,6.0,2800.0,14000.0,1.922,PRJ071,SEG0564,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000334,C,C-S013,4,10.0,1500.0,9000.0,1.055,PRJ051,SEG0382,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000335,B,B-S097,14,30.0,1500.0,14000.0,4.939,PRJ016,SEG0481,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000336,D,D-S037,9,8.0,1500.0,12000.0,1.108,PRJ030,SEG0268,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000337,A,A-S033,11,40.0,2200.0,14000.0,8.855,PRJ069,SEG0573,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000338,C,C-S001,8,20.0,2500.0,9000.0,3.554,PRJ070,SEG0356,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000339,C,C-S009,13,20.0,3000.0,14000.0,6.221,PRJ056,SEG0078,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000340,C,C-S021,3,18.0,1500.0,12000.0,2.465,PRJ017,SEG0556,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000341,A,A-S005,15,18.0,2800.0,16000.0,5.961,PRJ031,SEG0227,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000342,D,D-S017,11,12.0,1800.0,9000.0,1.381,PRJ036,SEG0294,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000343,A,A-S080,6,6.0,1500.0,12000.0,0.834,PRJ072,SEG0399,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000344,D,D-S024,11,30.0,2800.0,9000.0,6.244,PRJ074,SEG0706,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000345,A,A-S048,12,40.0,2800.0,8000.0,6.993,PRJ060,SEG0293,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000346,A,A-S074,3,18.0,1500.0,6000.0,1.263,PRJ079,SEG0331,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000347,A,A-S077,1,10.0,2800.0,16000.0,3.522,PRJ004,SEG0740,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000348,D,D-S103,8,20.0,3000.0,8000.0,3.565,PRJ048,SEG0756,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000349,A,A-S041,14,30.0,2500.0,6000.0,3.412,PRJ075,SEG0362,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000350,B,B-S109,1,16.0,2200.0,12000.0,3.483,PRJ044,SEG0339,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000351,C,C-S035,14,50.0,2000.0,16000.0,12.071,PRJ023,SEG0024,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000352,D,D-S063,1,30.0,3000.0,16000.0,12.117,PRJ060,SEG0556,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000353,D,D-S084,1,50.0,2000.0,8000.0,6.828,PRJ014,SEG0003,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000354,B,B-S074,5,16.0,1800.0,10000.0,2.277,PRJ043,SEG0260,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000355,B,B-S005,3,25.0,1500.0,6000.0,1.924,PRJ034,SEG0713,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000356,A,A-S069,10,25.0,2800.0,9000.0,4.523,PRJ072,SEG0727,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000357,D,D-S112,3,18.0,2500.0,9000.0,3.44,PRJ003,SEG0355,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000358,D,D-S108,10,18.0,1500.0,9000.0,1.814,PRJ048,SEG0051,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000359,D,D-S014,6,30.0,1500.0,8000.0,2.855,PRJ068,SEG0669,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000360,A,A-S046,11,20.0,1500.0,12000.0,3.063,PRJ010,SEG0546,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000361,D,D-S107,15,50.0,2000.0,9000.0,6.497,PRJ010,SEG0760,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000362,D,D-S021,15,20.0,2200.0,16000.0,5.235,PRJ023,SEG0733,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000363,A,A-S009,13,25.0,3000.0,9000.0,5.76,PRJ044,SEG0748,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000364,C,C-S010,8,20.0,2800.0,16000.0,7.516,PRJ053,SEG0635,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000365,D,D-S019,11,25.0,2500.0,16000.0,8.351,PRJ011,SEG0026,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000366,D,D-S006,4,25.0,2500.0,16000.0,7.968,PRJ019,SEG0450,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000367,C,C-S068,6,16.0,1800.0,10000.0,2.221,PRJ076,SEG0304,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000368,B,B-S051,3,18.0,1800.0,6000.0,1.582,PRJ070,SEG0136,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000369,C,C-S051,12,10.0,2000.0,10000.0,1.667,PRJ023,SEG0732,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000370,D,D-S026,4,6.0,3000.0,6000.0,0.865,PRJ047,SEG0328,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000371,B,B-S042,4,6.0,1500.0,10000.0,0.673,PRJ031,SEG0603,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000372,B,B-S041,3,8.0,2200.0,8000.0,1.201,PRJ030,SEG0111,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000373,A,A-S070,10,12.0,1800.0,6000.0,1.005,PRJ015,SEG0333,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000374,D,D-S073,5,18.0,2000.0,10000.0,3.072,PRJ052,SEG0483,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000375,D,D-S086,2,50.0,1800.0,9000.0,6.206,PRJ058,SEG0189,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000376,C,C-S019,11,25.0,1500.0,14000.0,4.226,PRJ058,SEG0575,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000377,A,A-S046,5,20.0,1500.0,6000.0,1.483,PRJ048,SEG0132,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000378,C,C-S017,9,8.0,2500.0,14000.0,2.312,PRJ061,SEG0484,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000379,D,D-S059,7,18.0,2800.0,8000.0,3.234,PRJ055,SEG0509,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000380,B,B-S006,13,10.0,2200.0,9000.0,1.57,PRJ077,SEG0571,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000381,D,D-S070,5,10.0,2000.0,9000.0,1.335,PRJ031,SEG0254,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000382,C,C-S101,7,20.0,2800.0,16000.0,7.736,PRJ051,SEG0516,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000383,A,A-S100,1,20.0,2200.0,12000.0,4.271,PRJ019,SEG0209,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000384,A,A-S039,5,12.0,2000.0,16000.0,3.306,PRJ009,SEG0073,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
P000385,C,C-S021,11,14.0,1500.0,10000.0,1.543,PRJ060,SEG0646,in_yard,L1|L2|L3|L4|L5|L6|L7|L8
